identifier,username,total,frac_species,species,frac_genus,genus,frac_tribe,tribe,frac_subfamily,subfamily,frac_family,family
1585155,fmnheducationmiranda,1,0,0,0,0,0,0,0,0,1,1
1528792,maria_natadventurer,1,1,1,0,0,0,0,0,0,0,0
1676327,twyla1,1,1,1,0,0,0,0,0,0,0,0
1718788,chrisking1,1,1,1,0,0,0,0,0,0,0,0
1114896,tommy_andriollo,1,0,0,0,0,0,0,0,0,1,1
1516363,gloturtle,1,0,0,0,0,0,0,0,0,1,1
86412,idbirds,1,0,0,0,0,0,0,0,0,1,1
1586660,theglobetrotter,1,0,0,1,1,0,0,0,0,0,0
1101706,idafu,1,0,0,0,0,0,0,0,0,1,1
1324366,andrew498,1,0,0,1,1,0,0,0,0,0,0
1633365,bosky,1,1,1,0,0,0,0,0,0,0,0
1462847,bheitz,1,0,0,1,1,0,0,0,0,0,0
1034608,saradrake,1,0,0,1,1,0,0,0,0,0,0
1236389,sammyhambone,1,1,1,0,0,0,0,0,0,0,0
1442416,kaityturtle,1,1,1,0,0,0,0,0,0,0,0
1280294,jjmiller,1,1,1,0,0,0,0,0,0,0,0
648432,r_r_r_,1,0,0,0,0,0,0,0,0,1,1
883093,lazrcatz,1,0,0,0,0,0,0,0,0,1,1
1750969,malachite,1,1,1,0,0,0,0,0,0,0,0
1749086,xejorax,1,1,1,0,0,0,0,0,0,0,0
1748781,adam437,1,0,0,0,0,0,0,0,0,1,1
1725143,perlarios,1,1,1,0,0,0,0,0,0,0,0
1743026,aaron338,1,0,0,0,0,0,0,0,0,1,1
1521850,jsbain,1,0,0,0,0,0,0,0,0,1,1
71302,ericlopresti,1,0,0,0,0,0,0,0,0,1,1
710387,robertobattaglia,1,1,1,0,0,0,0,0,0,0,0
28651,kbeza31979,1,0,0,0,0,0,0,0,0,1,1
945991,arklady,1,1,1,0,0,0,0,0,0,0,0
32933,jonaull,1,0,0,0,0,0,0,0,0,1,1
447172,lizch,1,1,1,0,0,0,0,0,0,0,0
1660627,ingwe15,1,0,0,0,0,0,0,0,0,1,1
1721733,viktoria10,1,1,1,0,0,0,0,0,0,0,0
1727208,vanged,1,1,1,0,0,0,0,0,0,0,0
1816468,racheljacobs,1,1,1,0,0,0,0,0,0,0,0
1654484,chelsea161,1,1,1,0,0,0,0,0,0,0,0
1674107,somesecretpie,1,0,0,1,1,0,0,0,0,0,0
1752077,sofaking,1,0,0,0,0,0,0,0,0,1,1
1304661,coolgirly,1,1,1,0,0,0,0,0,0,0,0
1907873,pikachueevee55055,1,0,0,0,0,0,0,0,0,1,1
1838334,louise149,1,1,1,0,0,0,0,0,0,0,0
733853,rd912,1,1,1,0,0,0,0,0,0,0,0
1637039,randa2,1,0,0,1,1,0,0,0,0,0,0
1930510,tombrush,1,1,1,0,0,0,0,0,0,0,0
1220338,whenske,1,1,1,0,0,0,0,0,0,0,0
1302026,horg02,1,1,1,0,0,0,0,0,0,0,0
576092,carl_houck,1,1,1,0,0,0,0,0,0,0,0
1693086,thegoodelife,1,1,1,0,0,0,0,0,0,0,0
1695670,sazhnev,1,1,1,0,0,0,0,0,0,0,0
1893267,kylemaguire,1,1,1,0,0,0,0,0,0,0,0
1917737,blaurascon,1,0,0,0,0,0,0,0,0,1,1
141574,inertpert,1,1,1,0,0,0,0,0,0,0,0
1256557,paola_met,1,1,1,0,0,0,0,0,0,0,0
1881113,chms,1,1,1,0,0,0,0,0,0,0,0
1888579,y1999,1,1,1,0,0,0,0,0,0,0,0
1824082,rgbivphotos,1,1,1,0,0,0,0,0,0,0,0
1899711,ericferg,1,1,1,0,0,0,0,0,0,0,0
459143,dbree,1,1,1,0,0,0,0,0,0,0,0
1083888,rouwenhorst1,1,1,1,0,0,0,0,0,0,0,0
211426,evelynmanlove,1,1,1,0,0,0,0,0,0,0,0
1771183,whistlernaturalists,1,1,1,0,0,0,0,0,0,0,0
1903582,ryanoltrogge,1,1,1,0,0,0,0,0,0,0,0
1273386,knorrbert,1,0,0,0,0,0,0,0,0,1,1
1878862,orionm248,1,0,0,1,1,0,0,0,0,0,0
252258,millerbugguy,1,1,1,0,0,0,0,0,0,0,0
508921,isabellelastname,1,1,1,0,0,0,0,0,0,0,0
951093,thepinkpistil,1,0,0,0,0,0,0,0,0,1,1
1813037,dneasy,1,0,0,1,1,0,0,0,0,0,0
1939124,nnyyww,1,0,0,0,0,0,0,0,0,1,1
359009,alejandromijangosbetanzos,1,0,0,0,0,0,0,0,0,1,1
1895769,dizzy1720,1,0,0,0,0,0,0,0,0,1,1
1879665,apascher,1,0,0,0,0,0,0,0,0,1,1
837702,obninsk,1,1,1,0,0,0,0,0,0,0,0
1966379,mike793,1,1,1,0,0,0,0,0,0,0,0
523774,ronytrujillo,1,1,1,0,0,0,0,0,0,0,0
1959036,butterbie,1,1,1,0,0,0,0,0,0,0,0
1949113,petitebugz,1,1,1,0,0,0,0,0,0,0,0
1798481,nicolehoekstra,1,1,1,0,0,0,0,0,0,0,0
1832039,jonspence,1,1,1,0,0,0,0,0,0,0,0
849687,kresntmun,1,1,1,0,0,0,0,0,0,0,0
1663095,felipearizabaleta,1,0,0,0,0,0,0,0,0,1,1
842752,acirtwill,1,1,1,0,0,0,0,0,0,0,0
80155,steveu,1,1,1,0,0,0,0,0,0,0,0
1031363,courtneyreece,1,1,1,0,0,0,0,0,0,0,0
1644831,rachaelmposton,1,1,1,0,0,0,0,0,0,0,0
1273331,adriana-yud,1,1,1,0,0,0,0,0,0,0,0
1550228,jasmin22,1,1,1,0,0,0,0,0,0,0,0
1936248,thebirbadook,1,1,1,0,0,0,0,0,0,0,0
613789,allnaturalmermaid,1,0,0,0,0,0,0,0,0,1,1
993310,keldud,1,1,1,0,0,0,0,0,0,0,0
1946573,hanksnelgrove,1,1,1,0,0,0,0,0,0,0,0
1643537,eataie,1,0,0,1,1,0,0,0,0,0,0
1050389,jglasier,1,0,0,0,0,0,0,0,0,1,1
1893531,alyss,1,1,1,0,0,0,0,0,0,0,0
211957,steveramanand,1,1,1,0,0,0,0,0,0,0,0
1412433,tesialin,1,0,0,0,0,0,0,0,0,1,1
1809909,seitanicvegan,1,1,1,0,0,0,0,0,0,0,0
295569,brad21,1,1,1,0,0,0,0,0,0,0,0
976348,domir,1,0,0,1,1,0,0,0,0,0,0
124549,luisjromero,1,1,1,0,0,0,0,0,0,0,0
1721908,valerie147,1,0,0,1,1,0,0,0,0,0,0
1820522,edmond_akopian,1,1,1,0,0,0,0,0,0,0,0
1863179,annalysen,1,1,1,0,0,0,0,0,0,0,0
470513,cat_tx,1,1,1,0,0,0,0,0,0,0,0
283212,benworkinger,1,0,0,0,0,0,0,0,0,1,1
1791964,photocrasher,1,1,1,0,0,0,0,0,0,0,0
1769323,nathanaelandersen,1,0,0,0,0,0,0,0,0,1,1
322693,opinionatedtoast,1,1,1,0,0,0,0,0,0,0,0
1806907,figa49,1,1,1,0,0,0,0,0,0,0,0
54459,brantport14,1,0,0,1,1,0,0,0,0,0,0
27441,psilocyb3_,1,0,0,1,1,0,0,0,0,0,0
1820657,petri_,1,0,0,0,0,0,0,0,0,1,1
1065785,ianmcdermod,1,1,1,0,0,0,0,0,0,0,0
1272478,cmartin1027,1,0,0,0,0,0,0,0,0,1,1
1804966,plantsnstuff,1,1,1,0,0,0,0,0,0,0,0
246712,jakelly,1,0,0,0,0,0,0,0,0,1,1
247291,abhasm,1,0,0,0,0,0,0,0,0,1,1
740567,morrisoncreek,1,1,1,0,0,0,0,0,0,0,0
1747623,esai_romero_cruz,1,1,1,0,0,0,0,0,0,0,0
1320996,adrinou,1,1,1,0,0,0,0,0,0,0,0
124999,mammalianalien,1,0,0,0,0,1,1,0,0,0,0
1514436,amymferg,1,1,1,0,0,0,0,0,0,0,0
813035,lizdevin,1,0,0,0,0,0,0,0,0,1,1
475585,christensen_tim,1,1,1,0,0,0,0,0,0,0,0
90723,mmcmasters,1,1,1,0,0,0,0,0,0,0,0
1767634,articavisuals,1,0,0,0,0,0,0,1,1,0,0
776022,sarahdrosendahl,1,1,1,0,0,0,0,0,0,0,0
428439,arieloquent,1,0,0,0,0,0,0,0,0,1,1
1195399,adizzo,1,0,0,0,0,1,1,0,0,0,0
331089,brmaldo,1,1,1,0,0,0,0,0,0,0,0
408456,rachelanne78,1,1,1,0,0,0,0,0,0,0,0
109644,rachel8,1,1,1,0,0,0,0,0,0,0,0
1393118,bryanl,1,1,1,0,0,0,0,0,0,0,0
1888929,marjorielewis,1,1,1,0,0,0,0,0,0,0,0
895981,kimbro,1,1,1,0,0,0,0,0,0,0,0
1778332,foalan6,1,1,1,0,0,0,0,0,0,0,0
1534682,ruben0311,1,1,1,0,0,0,0,0,0,0,0
1872649,mizunicorn,1,1,1,0,0,0,0,0,0,0,0
1878344,nathanloebs,1,0,0,0,0,0,0,0,0,1,1
167819,mihail,1,1,1,0,0,0,0,0,0,0,0
1832993,crheney7,1,1,1,0,0,0,0,0,0,0,0
34588,joemiller,1,0,0,0,0,0,0,0,0,1,1
697809,miguelangeljimnezgarca,1,1,1,0,0,0,0,0,0,0,0
1827261,georgiam22,1,1,1,0,0,0,0,0,0,0,0
1661040,klhagen,1,1,1,0,0,0,0,0,0,0,0
550762,barefootpunker,1,1,1,0,0,0,0,0,0,0,0
723724,nickess,1,0,0,0,0,0,0,0,0,1,1
1873528,sphyrna99,1,1,1,0,0,0,0,0,0,0,0
1863857,natezl45,1,1,1,0,0,0,0,0,0,0,0
1767436,julia-r-22,1,1,1,0,0,0,0,0,0,0,0
1142271,jraiford,1,0,0,1,1,0,0,0,0,0,0
470741,mstar,1,0,0,1,1,0,0,0,0,0,0
1530525,marita5,1,1,1,0,0,0,0,0,0,0,0
1604484,lizette-siles-m,1,0,0,0,0,0,0,0,0,1,1
516359,adriscoll,1,1,1,0,0,0,0,0,0,0,0
155951,tom-kirschey,1,1,1,0,0,0,0,0,0,0,0
838081,catbird13,1,1,1,0,0,0,0,0,0,0,0
1630402,loopy4jazz,1,1,1,0,0,0,0,0,0,0,0
169187,lizlovesnature,1,0,0,0,0,0,0,0,0,1,1
1434370,dawngoleyhsu,1,1,1,0,0,0,0,0,0,0,0
1517995,one_ear_sun,1,0,0,1,1,0,0,0,0,0,0
1375428,kenzieee,1,1,1,0,0,0,0,0,0,0,0
822572,ftdoom,1,1,1,0,0,0,0,0,0,0,0
1599381,bananatee,1,0,0,0,0,0,0,0,0,1,1
1475190,nickcarlson,1,1,1,0,0,0,0,0,0,0,0
1476730,owentemple,1,0,0,1,1,0,0,0,0,0,0
1452640,hannahglockmann,1,1,1,0,0,0,0,0,0,0,0
745274,mashastre,1,1,1,0,0,0,0,0,0,0,0
1435369,neylam,1,1,1,0,0,0,0,0,0,0,0
1600066,helenamasoares,1,0,0,0,0,0,0,0,0,1,1
1555602,svenbowsher,1,1,1,0,0,0,0,0,0,0,0
972999,bpparker101,1,0,0,1,1,0,0,0,0,0,0
265027,gordon_dietzman,1,1,1,0,0,0,0,0,0,0,0
1574271,dgel,1,0,0,1,1,0,0,0,0,0,0
1385229,nadiaholcomb,1,1,1,0,0,0,0,0,0,0,0
1601170,jagipson,1,1,1,0,0,0,0,0,0,0,0
489468,andreamaurici,1,1,1,0,0,0,0,0,0,0,0
1601768,ocnchikergirl,1,1,1,0,0,0,0,0,0,0,0
1596419,julia_velasco,1,1,1,0,0,0,0,0,0,0,0
949071,naturebot64,1,1,1,0,0,0,0,0,0,0,0
1419072,korotasz,1,1,1,0,0,0,0,0,0,0,0
1172070,nicolasrozop,1,0,0,0,0,0,0,0,0,1,1
1577238,kasperaura,1,1,1,0,0,0,0,0,0,0,0
1417959,kennedya,1,0,0,1,1,0,0,0,0,0,0
1648218,alex_nelson,1,0,0,0,0,0,0,0,0,1,1
1093637,kneazlecatwa,1,0,0,0,0,0,0,0,0,1,1
559534,cashmeoutside,1,1,1,0,0,0,0,0,0,0,0
278501,benthicfern,1,1,1,0,0,0,0,0,0,0,0
1422818,kuyeda,1,0,0,0,0,1,1,0,0,0,0
1597273,cub_agthukten,1,1,1,0,0,0,0,0,0,0,0
269353,dennisd,1,1,1,0,0,0,0,0,0,0,0
614172,jwrandolph,1,1,1,0,0,0,0,0,0,0,0
1581031,grimbuggeek,1,1,1,0,0,0,0,0,0,0,0
332932,lynalew,1,0,0,0,0,1,1,0,0,0,0
1552935,pstevens5591,1,0,0,1,1,0,0,0,0,0,0
1461852,juliana_yee,1,0,0,1,1,0,0,0,0,0,0
5837,jabhartley,1,1,1,0,0,0,0,0,0,0,0
1586798,jorgecalvetmagnani,1,0,0,1,1,0,0,0,0,0,0
1643496,rebeccaschmidtjeffris,1,0,0,0,0,0,0,0,0,1,1
1265983,fishkeeper,1,1,1,0,0,0,0,0,0,0,0
1577990,mikhailz,1,1,1,0,0,0,0,0,0,0,0
1662275,naturalist11348,1,1,1,0,0,0,0,0,0,0,0
1658997,brainbrian,1,1,1,0,0,0,0,0,0,0,0
220831,tararat,1,1,1,0,0,0,0,0,0,0,0
1476564,payes06,1,0,0,0,0,0,0,0,0,1,1
1654548,hydesvilleschool,1,1,1,0,0,0,0,0,0,0,0
1120627,amk6684,1,0,0,0,0,0,0,0,0,1,1
682364,lwind54,1,0,0,1,1,0,0,0,0,0,0
1472626,madii_bee98,1,1,1,0,0,0,0,0,0,0,0
1637024,loriorden,1,1,1,0,0,0,0,0,0,0,0
447269,davidepuddu,1,0,0,0,0,0,0,1,1,0,0
1034790,mettehhh,1,1,1,0,0,0,0,0,0,0,0
1416458,rangerjake,1,1,1,0,0,0,0,0,0,0,0
1521474,amellifera,1,0,0,0,0,0,0,0,0,1,1
1164091,traceystanton2,1,0,0,1,1,0,0,0,0,0,0
1560663,peytontollison,1,0,0,1,1,0,0,0,0,0,0
1287096,aaronchaiklin,1,0,0,0,0,0,0,0,0,1,1
775202,jamieperigo150,1,1,1,0,0,0,0,0,0,0,0
1505101,victoria258,1,0,0,0,0,0,0,0,0,1,1
850792,adenaarviso,1,0,0,1,1,0,0,0,0,0,0
1551349,camkiefer,1,1,1,0,0,0,0,0,0,0,0
1555610,andresfrincon,1,1,1,0,0,0,0,0,0,0,0
1556558,mossapede,1,1,1,0,0,0,0,0,0,0,0
770870,brian251,1,1,1,0,0,0,0,0,0,0,0
889448,sunshinegirl77,1,1,1,0,0,0,0,0,0,0,0
1553909,samantha328,1,0,0,1,1,0,0,0,0,0,0
1261247,epsilon,1,0,0,0,0,0,0,0,0,1,1
280544,joe_cutler,1,1,1,0,0,0,0,0,0,0,0
1531426,birdyt1d,1,1,1,0,0,0,0,0,0,0,0
757718,lissasc,1,0,0,1,1,0,0,0,0,0,0
1544537,bknabe,1,1,1,0,0,0,0,0,0,0,0
1537672,kiwithechameleon,1,0,0,1,1,0,0,0,0,0,0
1091888,amandaplant,1,1,1,0,0,0,0,0,0,0,0
1539405,mntncrone,1,0,0,0,0,0,0,0,0,1,1
1309150,yubakeme,1,0,0,0,0,0,0,0,0,1,1
1428876,thomas_m_18,1,1,1,0,0,0,0,0,0,0,0
1533115,natgrace18,1,0,0,0,0,0,0,0,0,1,1
1447769,vasquez_j_17,1,1,1,0,0,0,0,0,0,0,0
1427161,tammy_medrano,1,1,1,0,0,0,0,0,0,0,0
1499300,fabiansg,1,0,0,1,1,0,0,0,0,0,0
1551264,davidsees,1,0,0,0,0,0,0,0,0,1,1
461665,leahn19,1,1,1,0,0,0,0,0,0,0,0
1565368,bakersbaker,1,1,1,0,0,0,0,0,0,0,0
1592080,keepitcookie,1,1,1,0,0,0,0,0,0,0,0
1405254,mybraincells,1,0,0,0,0,0,0,0,0,1,1
1591079,quetalquetzal,1,0,0,1,1,0,0,0,0,0,0
1587896,nature_boi805,1,0,0,0,0,0,0,0,0,1,1
1591213,niza_n,1,1,1,0,0,0,0,0,0,0,0
772073,c-merritt,1,0,0,0,0,0,0,0,0,1,1
350459,stephen54,1,0,0,0,0,0,0,0,0,1,1
1000834,redranger,1,1,1,0,0,0,0,0,0,0,0
1579464,brandon1980,1,0,0,1,1,0,0,0,0,0,0
1532839,zach_k,1,1,1,0,0,0,0,0,0,0,0
1452098,mazza_,1,0,0,0,0,0,0,0,0,1,1
738557,ashmedai77,1,1,1,0,0,0,0,0,0,0,0
1571309,fundercat55,1,1,1,0,0,0,0,0,0,0,0
1583400,bamaalice,1,1,1,0,0,0,0,0,0,0,0
1582051,lstradella,1,1,1,0,0,0,0,0,0,0,0
1442790,ianvogey,1,1,1,0,0,0,0,0,0,0,0
1438592,kiamackey,1,1,1,0,0,0,0,0,0,0,0
986239,wildernedge,1,0,0,1,1,0,0,0,0,0,0
774409,sabriamrani-khaldi,1,0,0,0,0,0,0,0,0,1,1
1433321,prettykitty,1,0,0,1,1,0,0,0,0,0,0
1577006,miram,1,1,1,0,0,0,0,0,0,0,0
973179,jennifermatthews,1,0,0,0,0,0,0,0,0,1,1
1427232,gentleman_gardener,1,1,1,0,0,0,0,0,0,0,0
1549141,auroragrace,1,0,0,1,1,0,0,0,0,0,0
1571502,emiliochavez1,1,1,1,0,0,0,0,0,0,0,0
1580845,jeremyrhodes,1,0,0,1,1,0,0,0,0,0,0
1681690,scout_kc,1,1,1,0,0,0,0,0,0,0,0
1500519,turtlefeather,1,0,0,0,0,0,0,0,0,1,1
764343,bridgetovertroubledwater,1,0,0,0,0,0,0,0,0,1,1
729506,richardsolberg,1,0,0,0,0,0,0,0,0,1,1
1706389,srt-ed-program,1,0,0,0,0,0,0,0,0,1,1
409486,copperhead,1,1,1,0,0,0,0,0,0,0,0
436417,happycamper,1,0,0,1,1,0,0,0,0,0,0
437235,rangerjones,1,1,1,0,0,0,0,0,0,0,0
1708244,therogueofyou,1,0,0,0,0,0,0,0,0,1,1
1476746,daniellebunch,1,1,1,0,0,0,0,0,0,0,0
1685803,momandrow,1,0,0,1,1,0,0,0,0,0,0
374633,bethredmondjones,1,0,0,0,0,0,0,0,0,1,1
1705783,squeeter,1,1,1,0,0,0,0,0,0,0,0
1659514,bryyen,1,1,1,0,0,0,0,0,0,0,0
43449,jdyoung128,1,1,1,0,0,0,0,0,0,0,0
430735,bobw_gwmn,1,1,1,0,0,0,0,0,0,0,0
1077792,sarah751,1,1,1,0,0,0,0,0,0,0,0
1609639,jkw,1,0,0,0,0,0,0,0,0,1,1
18226,lindseykelly397,1,1,1,0,0,0,0,0,0,0,0
1582249,jacintoren,1,1,1,0,0,0,0,0,0,0,0
426315,snapshotswithsheila,1,0,0,0,0,0,0,0,0,1,1
346473,karthiga,1,1,1,0,0,0,0,0,0,0,0
170860,rnmisc,1,1,1,0,0,0,0,0,0,0,0
61084,elizabethfowler94,1,1,1,0,0,0,0,0,0,0,0
1704325,lisatomita10,1,0,0,0,0,0,0,0,0,1,1
614267,lee_cargile,1,1,1,0,0,0,0,0,0,0,0
1677673,racatspy,1,1,1,0,0,0,0,0,0,0,0
1704313,bhubbs,1,0,0,1,1,0,0,0,0,0,0
315951,texonzanatta,1,1,1,0,0,0,0,0,0,0,0
897675,pliosaur,1,0,0,0,0,0,0,0,0,1,1
1665873,jenesaisqu0i,1,0,0,0,0,0,0,0,0,1,1
760088,elleneiriksson,1,0,0,0,0,0,0,0,0,1,1
757152,luisalagos,1,1,1,0,0,0,0,0,0,0,0
1719485,nickole1,1,0,0,1,1,0,0,0,0,0,0
1453920,yubelly,1,1,1,0,0,0,0,0,0,0,0
476029,jeleli,1,1,1,0,0,0,0,0,0,0,0
1421996,fiorimondu20,1,1,1,0,0,0,0,0,0,0,0
121392,tishmorris,1,0,0,0,0,0,0,0,0,1,1
575524,julieelliott,1,1,1,0,0,0,0,0,0,0,0
1716645,world_warriors,1,0,0,1,1,0,0,0,0,0,0
1657556,aquta,1,1,1,0,0,0,0,0,0,0,0
451865,valehu,1,1,1,0,0,0,0,0,0,0,0
1500383,moniker_r5,1,1,1,0,0,0,0,0,0,0,0
534539,lauren134,1,1,1,0,0,0,0,0,0,0,0
220051,jessetate,1,1,1,0,0,0,0,0,0,0,0
1713062,biccabiccatree,1,1,1,0,0,0,0,0,0,0,0
794826,bio21b,1,1,1,0,0,0,0,0,0,0,0
1629818,asesplainfield,1,1,1,0,0,0,0,0,0,0,0
501584,sararubin,1,0,0,0,0,0,0,0,0,1,1
151761,spyjax99,1,0,0,0,0,0,0,0,0,1,1
33390,hormiga,1,1,1,0,0,0,0,0,0,0,0
1659005,lilian777,1,0,0,0,0,0,0,0,0,1,1
933769,gvsciencelab,1,1,1,0,0,0,0,0,0,0,0
1453865,shacobs,1,1,1,0,0,0,0,0,0,0,0
1043169,jfarley25,1,1,1,0,0,0,0,0,0,0,0
19301,sej_hdz,1,0,0,0,0,0,0,1,1,0,0
1629900,east_bog,1,0,0,0,0,0,0,0,0,1,1
1710287,aprilrains1,1,1,1,0,0,0,0,0,0,0,0
913179,glennon,1,1,1,0,0,0,0,0,0,0,0
1529428,jesusmartinez4,1,1,1,0,0,0,0,0,0,0,0
767934,thomas_grant_fl,1,1,1,0,0,0,0,0,0,0,0
1657785,pamelarod,1,1,1,0,0,0,0,0,0,0,0
1529241,chrystene,1,0,0,0,0,0,0,0,0,1,1
1659124,emmanueljoshua,1,0,0,1,1,0,0,0,0,0,0
711630,clau_irais,1,0,0,0,0,0,0,0,0,1,1
1654114,jenguevara,1,0,0,0,0,0,0,0,0,1,1
1453206,rocan,1,1,1,0,0,0,0,0,0,0,0
1596442,farenas28,1,0,0,0,0,0,0,0,0,1,1
1650700,karenulistac,1,0,0,0,0,0,0,0,0,1,1
1569395,freemans20,1,0,0,0,0,0,0,0,0,1,1
1641168,townscapes,1,1,1,0,0,0,0,0,0,0,0
679093,beverly33,1,0,0,1,1,0,0,0,0,0,0
1560524,felipequiceno,1,0,0,0,0,0,0,0,0,1,1
1667219,sixclawsdragon,1,0,0,1,1,0,0,0,0,0,0
1686553,benjaminprice,1,0,0,0,0,0,0,0,0,1,1
1684417,christalwintersmith,1,0,0,0,0,1,1,0,0,0,0
86833,rayw432,1,1,1,0,0,0,0,0,0,0,0
754777,campmlc,1,0,0,0,0,0,0,0,0,1,1
320272,ricardo32,1,0,0,0,0,0,0,0,0,1,1
1678530,divacat89,1,1,1,0,0,0,0,0,0,0,0
1595830,erl_757,1,1,1,0,0,0,0,0,0,0,0
1603676,janeolivia,1,1,1,0,0,0,0,0,0,0,0
1655546,cristhian19,1,0,0,0,0,0,0,0,0,1,1
1683934,david_medina,1,1,1,0,0,0,0,0,0,0,0
600318,lmbuckner,1,0,0,1,1,0,0,0,0,0,0
1676863,broncosgo9242,1,1,1,0,0,0,0,0,0,0,0
1613342,lilyboada,1,1,1,0,0,0,0,0,0,0,0
42552,natcamp1,1,1,1,0,0,0,0,0,0,0,0
807326,danielmontejocasas,1,0,0,0,0,0,0,0,0,1,1
1669414,irenez,1,0,0,0,0,0,0,0,0,1,1
463415,nick104,1,1,1,0,0,0,0,0,0,0,0
1591915,gayu,1,1,1,0,0,0,0,0,0,0,0
1684370,weroarchuspocus,1,0,0,1,1,0,0,0,0,0,0
349220,woody54,1,1,1,0,0,0,0,0,0,0,0
1517879,zugunruhe,1,1,1,0,0,0,0,0,0,0,0
1441774,bethdeir,1,1,1,0,0,0,0,0,0,0,0
630365,joe_fish,1,1,1,0,0,0,0,0,0,0,0
1677479,tomasmedina,1,0,0,0,0,0,0,0,0,1,1
104175,mobi,1,1,1,0,0,0,0,0,0,0,0
1675544,dpoole,1,1,1,0,0,0,0,0,0,0,0
1684069,wildernerd,1,1,1,0,0,0,0,0,0,0,0
1538747,mosquito1,1,0,0,0,0,0,0,0,0,1,1
1509207,jcfreedman,1,0,0,0,0,0,0,0,0,1,1
837373,ranger-rymy,1,0,0,0,0,0,0,0,0,1,1
1700701,william385,1,0,0,1,1,0,0,0,0,0,0
3291,alusk,1,1,1,0,0,0,0,0,0,0,0
1530643,jesseniavalverde,1,0,0,0,0,0,0,0,0,1,1
1632551,patriotsstem,1,1,1,0,0,0,0,0,0,0,0
1689515,brookejferrell,1,0,0,1,1,0,0,0,0,0,0
111285,peterjoseph,1,1,1,0,0,0,0,0,0,0,0
850515,michellevanegas,1,1,1,0,0,0,0,0,0,0,0
1682814,stephanieschwinn,1,1,1,0,0,0,0,0,0,0,0
72168,doryo,1,1,1,0,0,0,0,0,0,0,0
1630605,dot1,1,0,0,1,1,0,0,0,0,0,0
1547269,jenniferarevalo,1,1,1,0,0,0,0,0,0,0,0
604904,ser_nature,1,0,0,0,0,0,0,0,0,1,1
551595,susana15,1,1,1,0,0,0,0,0,0,0,0
1002032,chocolaterat,1,1,1,0,0,0,0,0,0,0,0
1217860,gwp,1,0,0,0,0,0,0,0,0,1,1
322668,ashields,1,1,1,0,0,0,0,0,0,0,0
404442,allenli,1,0,0,0,0,0,0,0,0,1,1
179660,jakegree,1,0,0,0,0,0,0,0,0,1,1
310965,behrendt,1,1,1,0,0,0,0,0,0,0,0
357720,albatross6,1,0,0,0,0,0,0,1,1,0,0
437379,rachaelschindler,1,1,1,0,0,0,0,0,0,0,0
116769,ani_hornung,1,0,0,0,0,0,0,0,0,1,1
435583,espielfogel,1,0,0,0,0,0,0,0,0,1,1
410113,aeafa17,1,1,1,0,0,0,0,0,0,0,0
436130,pulsipherb,1,0,0,0,0,0,0,0,0,1,1
39815,araldo,1,1,1,0,0,0,0,0,0,0,0
434687,pabloante,1,1,1,0,0,0,0,0,0,0,0
288697,jeffperry,1,1,1,0,0,0,0,0,0,0,0
389926,oligu,1,1,1,0,0,0,0,0,0,0,0
262614,joe_schell,1,1,1,0,0,0,0,0,0,0,0
320173,kaylas,1,1,1,0,0,0,0,0,0,0,0
351955,rewildling,1,1,1,0,0,0,0,0,0,0,0
318400,birdbug62,1,1,1,0,0,0,0,0,0,0,0
419279,sammiller0902,1,0,0,1,1,0,0,0,0,0,0
423410,jameselliott978,1,0,0,0,0,0,0,0,0,1,1
347217,biolram,1,1,1,0,0,0,0,0,0,0,0
410548,gwenndragon,1,0,0,0,0,0,0,0,0,1,1
367915,janetlee,1,0,0,0,0,0,0,0,0,1,1
414466,wrong_realm,1,1,1,0,0,0,0,0,0,0,0
210826,jmaley,1,1,1,0,0,0,0,0,0,0,0
408635,circuscyaneus,1,0,0,1,1,0,0,0,0,0,0
409820,mandimarom,1,0,0,1,1,0,0,0,0,0,0
36776,biopope,1,1,1,0,0,0,0,0,0,0,0
402867,kyle_achziger,1,1,1,0,0,0,0,0,0,0,0
404445,takutowada,1,0,0,0,0,0,0,0,0,1,1
235486,youwho,1,0,0,0,0,0,0,0,0,1,1
30502,constance,1,1,1,0,0,0,0,0,0,0,0
456356,amazingness_ian,1,0,0,0,0,0,0,0,0,1,1
455094,mrhanceblock2,1,0,0,0,0,0,0,0,0,1,1
455162,kseigel,1,0,0,0,0,0,0,0,0,1,1
402192,dlewis,1,1,1,0,0,0,0,0,0,0,0
455028,bacchettadavid,1,1,1,0,0,0,0,0,0,0,0
432840,amarill,1,0,0,0,0,0,0,0,0,1,1
304679,karenledet,1,0,0,0,0,0,0,0,0,1,1
451589,biologicalart,1,0,0,0,0,0,0,1,1,0,0
408317,jessica210,1,0,0,1,1,0,0,0,0,0,0
447962,sabitha27,1,1,1,0,0,0,0,0,0,0,0
2340,rachel,1,0,0,0,0,0,0,0,0,1,1
441395,kennmosoti,1,1,1,0,0,0,0,0,0,0,0
452042,arachnologus,1,1,1,0,0,0,0,0,0,0,0
244460,jbe_fleischman_fam,1,1,1,0,0,0,0,0,0,0,0
394437,joshuasexton,1,0,0,0,0,0,0,1,1,0,0
399248,timavid,1,0,0,0,0,0,0,0,0,1,1
450787,eumaeus,1,1,1,0,0,0,0,0,0,0,0
417013,riley9,1,0,0,0,0,0,0,1,1,0,0
359014,bylsand,1,0,0,0,0,0,0,0,0,1,1
