session_leaderboard,user,username,user_leaderboard,date,ids
23428,1485790,cpu,8,2022-05-01,1
23429,85164,catenatus,32,2020-11-09,1
23430,1485790,cpu,8,2022-04-26,1
23431,1485790,cpu,8,2022-04-24,1
23432,1485790,cpu,8,2022-04-23,1
23433,85164,catenatus,32,2020-11-10,1
23434,85164,catenatus,32,2020-11-12,1
23435,85164,catenatus,32,2020-11-24,1
23436,85164,catenatus,32,2020-11-30,1
23437,1485790,cpu,8,2022-04-03,1
23438,1485790,cpu,8,2022-04-02,1
23439,1485790,cpu,8,2022-03-09,1
23440,85164,catenatus,32,2020-12-09,1
23441,85164,catenatus,32,2020-12-11,1
23442,85164,catenatus,32,2020-12-12,1
23443,85164,catenatus,32,2020-12-16,1
23444,85164,catenatus,32,2020-12-17,1
23445,85164,catenatus,32,2020-12-27,1
23446,85164,catenatus,32,2020-12-29,1
23447,85164,catenatus,32,2020-12-30,1
23448,85164,catenatus,32,2020-12-31,1
23449,85164,catenatus,32,2021-01-03,1
23450,85164,catenatus,32,2021-01-05,1
23451,85164,catenatus,32,2021-01-10,1
23452,85164,catenatus,32,2021-01-13,1
23453,1485790,cpu,8,2022-07-07,1
23454,85164,catenatus,32,2020-10-30,1
23455,1485790,cpu,8,2022-07-12,1
23456,85164,catenatus,32,2020-09-24,1
23457,1485790,cpu,8,2022-10-20,1
23458,1485790,cpu,8,2022-10-16,1
23459,85164,catenatus,32,2020-08-15,1
23460,85164,catenatus,32,2020-08-22,1
23461,85164,catenatus,32,2020-08-26,1
23462,85164,catenatus,32,2020-08-28,1
23463,85164,catenatus,32,2020-09-02,1
23464,85164,catenatus,32,2020-09-04,1
23465,85164,catenatus,32,2020-09-05,1
23466,1485790,cpu,8,2022-09-27,1
23467,85164,catenatus,32,2020-09-12,1
23468,85164,catenatus,32,2020-09-15,1
23469,85164,catenatus,32,2020-09-16,1
23470,1485790,cpu,8,2022-09-19,1
23471,85164,catenatus,32,2020-10-28,1
23472,85164,catenatus,32,2020-10-07,1
23473,85164,catenatus,32,2020-10-09,1
23474,1485790,cpu,8,2022-09-13,1
23475,1485790,cpu,8,2022-09-12,1
23476,85164,catenatus,32,2020-10-17,1
23477,85164,catenatus,32,2020-10-20,1
23478,1485790,cpu,8,2022-09-05,1
23479,1485790,cpu,8,2022-09-03,1
23480,1485790,cpu,8,2022-09-02,1
23481,1485790,cpu,8,2022-08-28,1
23482,1485790,cpu,8,2022-08-19,1
23483,1485790,cpu,8,2022-08-10,1
23484,85164,catenatus,32,2020-10-23,1
23485,1453678,marina_gorbunova,45,2021-02-07,1
23486,1453678,marina_gorbunova,45,2021-02-04,1
23487,242224,malisaspring,17,2021-02-08,1
23488,180811,borisb,7,2020-09-02,1
23489,180811,borisb,7,2020-09-23,1
23490,1012326,dusty_in_vilas-tx,4,2021-10-02,1
23491,180811,borisb,7,2020-10-09,1
23492,180811,borisb,7,2020-10-16,1
23493,180811,borisb,7,2020-10-20,1
23494,180811,borisb,7,2020-10-22,1
23495,180811,borisb,7,2020-10-29,1
23496,1012326,dusty_in_vilas-tx,4,2021-09-17,1
23497,180811,borisb,7,2020-11-02,1
23498,1012326,dusty_in_vilas-tx,4,2021-09-14,1
23499,180811,borisb,7,2020-11-03,1
23500,180811,borisb,7,2020-11-07,1
23501,180811,borisb,7,2020-11-13,1
23502,180811,borisb,7,2020-11-16,1
23503,180811,borisb,7,2020-11-25,1
23504,180811,borisb,7,2020-11-26,1
23505,180811,borisb,7,2020-12-05,1
23506,180811,borisb,7,2020-12-12,1
23507,1012326,dusty_in_vilas-tx,4,2021-08-30,1
23508,180811,borisb,7,2020-12-22,1
23509,180811,borisb,7,2021-01-07,1
23510,180811,borisb,7,2021-01-10,1
23511,180811,borisb,7,2021-01-11,1
23512,180811,borisb,7,2021-01-14,1
23513,180811,borisb,7,2021-01-17,1
23514,180811,borisb,7,2021-01-20,1
23515,180811,borisb,7,2021-01-24,1
23516,180811,borisb,7,2021-01-27,1
23517,180811,borisb,7,2021-01-29,1
23518,180811,borisb,7,2020-09-12,1
23519,1012326,dusty_in_vilas-tx,4,2021-10-10,1
23520,1012326,dusty_in_vilas-tx,4,2021-12-15,1
23521,180811,borisb,7,2020-08-27,1
23522,180811,borisb,7,2020-05-27,1
23523,180811,borisb,7,2020-05-31,1
23524,1012326,dusty_in_vilas-tx,4,2021-12-04,1
23525,180811,borisb,7,2020-06-04,1
23526,1012326,dusty_in_vilas-tx,4,2021-12-02,1
23527,180811,borisb,7,2020-06-13,1
23528,1012326,dusty_in_vilas-tx,4,2021-11-28,1
23529,180811,borisb,7,2020-06-14,1
23530,1012326,dusty_in_vilas-tx,4,2021-11-25,1
23531,1012326,dusty_in_vilas-tx,4,2021-11-21,1
23532,180811,borisb,7,2020-07-03,1
23533,180811,borisb,7,2020-07-06,1
23534,1012326,dusty_in_vilas-tx,4,2021-11-10,1
23535,180811,borisb,7,2020-07-10,1
23536,1012326,dusty_in_vilas-tx,4,2021-11-07,1
23537,180811,borisb,7,2020-07-27,1
23538,1012326,dusty_in_vilas-tx,4,2021-10-31,1
23539,1012326,dusty_in_vilas-tx,4,2021-10-30,1
23540,180811,borisb,7,2020-07-29,1
23541,180811,borisb,7,2020-07-31,1
23542,180811,borisb,7,2020-08-06,1
23543,1012326,dusty_in_vilas-tx,4,2021-10-25,1
23544,180811,borisb,7,2020-08-07,1
23545,1012326,dusty_in_vilas-tx,4,2021-10-23,1
23546,180811,borisb,7,2020-08-10,1
23547,180811,borisb,7,2020-08-11,1
23548,180811,borisb,7,2020-08-16,1
23549,180811,borisb,7,2020-08-17,1
23550,1012326,dusty_in_vilas-tx,4,2021-10-15,1
23551,1012326,dusty_in_vilas-tx,4,2021-08-09,1
23552,180811,borisb,7,2021-01-31,1
23553,180811,borisb,7,2021-02-03,1
23554,180811,borisb,7,2021-02-10,1
23555,1012326,dusty_in_vilas-tx,4,2021-06-06,1
23556,180811,borisb,7,2021-06-13,1
23557,1012326,dusty_in_vilas-tx,4,2021-06-02,1
23558,180811,borisb,7,2021-06-23,1
23559,180811,borisb,7,2021-06-24,1
23560,180811,borisb,7,2021-06-25,1
23561,180811,borisb,7,2021-06-26,1
23562,180811,borisb,7,2021-07-03,1
23563,180811,borisb,7,2021-07-07,1
23564,1012326,dusty_in_vilas-tx,4,2021-05-22,1
23565,180811,borisb,7,2021-07-13,1
23566,180811,borisb,7,2021-07-16,1
23567,180811,borisb,7,2021-07-26,1
23568,180811,borisb,7,2021-07-27,1
23569,180811,borisb,7,2021-07-30,1
23570,180811,borisb,7,2021-08-13,1
23571,180811,borisb,7,2021-08-17,1
23572,180811,borisb,7,2021-08-24,1
23573,180811,borisb,7,2021-08-25,1
23574,180811,borisb,7,2021-09-13,1
23575,180811,borisb,7,2021-09-23,1
23576,180811,borisb,7,2021-09-29,1
23577,180811,borisb,7,2021-10-07,1
23578,180811,borisb,7,2021-10-10,1
23579,180811,borisb,7,2021-10-16,1
23580,180811,borisb,7,2021-10-21,1
23581,180811,borisb,7,2021-10-22,1
23582,180811,borisb,7,2021-10-28,1
23583,180811,borisb,7,2021-10-31,1
23584,1012326,dusty_in_vilas-tx,4,2021-06-07,1
23585,180811,borisb,7,2021-06-02,1
23586,180811,borisb,7,2021-06-01,1
23587,180811,borisb,7,2021-03-21,1
23588,1012326,dusty_in_vilas-tx,4,2021-08-02,1
23589,180811,borisb,7,2021-02-14,1
23590,180811,borisb,7,2021-02-20,1
23591,180811,borisb,7,2021-02-23,1
23592,1012326,dusty_in_vilas-tx,4,2021-07-28,1
23593,1012326,dusty_in_vilas-tx,4,2021-07-27,1
23594,180811,borisb,7,2021-03-05,1
23595,1012326,dusty_in_vilas-tx,4,2021-07-21,1
23596,180811,borisb,7,2021-03-10,1
23597,180811,borisb,7,2021-03-11,1
23598,180811,borisb,7,2021-03-13,1
23599,180811,borisb,7,2021-03-14,1
23600,180811,borisb,7,2021-03-17,1
23601,180811,borisb,7,2021-03-26,1
23602,180811,borisb,7,2021-05-30,1
23603,180811,borisb,7,2021-03-30,1
23604,1012326,dusty_in_vilas-tx,4,2021-07-05,1
23605,180811,borisb,7,2021-04-08,1
23606,180811,borisb,7,2021-04-09,1
23607,180811,borisb,7,2021-04-10,1
23608,1012326,dusty_in_vilas-tx,4,2021-07-01,1
23609,180811,borisb,7,2021-04-12,1
23610,180811,borisb,7,2021-04-13,1
23611,180811,borisb,7,2021-04-16,1
23612,180811,borisb,7,2021-04-20,1
23613,180811,borisb,7,2021-05-26,1
23614,1012326,dusty_in_vilas-tx,4,2021-06-17,1
23615,180811,borisb,7,2021-05-28,1
23616,180811,borisb,7,2020-05-20,1
23617,180811,borisb,7,2020-05-11,1
23618,180811,borisb,7,2021-11-10,1
23619,180811,borisb,7,2019-07-11,1
23620,1163777,trinaroberts,34,2020-06-17,1
23621,180811,borisb,7,2019-07-19,1
23622,180811,borisb,7,2019-07-21,1
23623,180811,borisb,7,2019-07-27,1
23624,180811,borisb,7,2019-07-28,1
23625,180811,borisb,7,2019-07-31,1
23626,180811,borisb,7,2019-08-03,1
23627,180811,borisb,7,2019-08-09,1
23628,1163777,trinaroberts,34,2020-06-03,1
23629,180811,borisb,7,2019-08-16,1
23630,180811,borisb,7,2019-08-17,1
23631,1163777,trinaroberts,34,2020-05-26,1
23632,180811,borisb,7,2019-08-27,1
23633,180811,borisb,7,2019-08-31,1
23634,180811,borisb,7,2019-09-05,1
23635,180811,borisb,7,2019-09-07,1
23636,180811,borisb,7,2019-09-15,1
23637,180811,borisb,7,2019-09-23,1
23638,180811,borisb,7,2019-10-02,1
23639,180811,borisb,7,2019-10-03,1
23640,180811,borisb,7,2019-10-09,1
23641,180811,borisb,7,2019-10-11,1
23642,180811,borisb,7,2019-10-13,1
23643,180811,borisb,7,2019-10-14,1
23644,180811,borisb,7,2019-10-16,1
23645,180811,borisb,7,2019-10-17,1
23646,1163777,trinaroberts,34,2020-05-01,1
23647,180811,borisb,7,2019-10-19,1
23648,1163777,trinaroberts,34,2019-05-09,1
23649,180811,borisb,7,2019-07-16,1
23650,1163777,trinaroberts,34,2020-06-25,1
23651,180811,borisb,7,2020-05-05,1
23652,180811,borisb,7,2019-07-10,1
23653,180811,borisb,7,2019-05-28,1
23654,180811,borisb,7,2019-05-31,1
23655,180811,borisb,7,2019-06-03,1
23656,180811,borisb,7,2019-06-04,1
23657,180811,borisb,7,2019-06-06,1
23658,1163777,trinaroberts,34,2020-08-27,1
23659,180811,borisb,7,2019-06-07,1
23660,180811,borisb,7,2019-06-12,1
23661,180811,borisb,7,2019-06-14,1
23662,180811,borisb,7,2019-06-21,1
23663,180811,borisb,7,2019-06-23,1
23664,1163777,trinaroberts,34,2020-08-13,1
23665,180811,borisb,7,2019-06-24,1
23666,1163777,trinaroberts,34,2020-07-28,1
23667,1163777,trinaroberts,34,2020-07-27,1
23668,1163777,trinaroberts,34,2020-07-26,1
23669,180811,borisb,7,2019-06-27,1
23670,1163777,trinaroberts,34,2020-07-24,1
23671,1163777,trinaroberts,34,2020-07-21,1
23672,1163777,trinaroberts,34,2020-07-20,1
23673,1163777,trinaroberts,34,2020-07-18,1
23674,1163777,trinaroberts,34,2020-07-15,1
23675,1163777,trinaroberts,34,2020-07-13,1
23676,1163777,trinaroberts,34,2020-07-05,1
23677,1163777,trinaroberts,34,2020-07-04,1
23678,180811,borisb,7,2019-07-04,1
23679,180811,borisb,7,2019-07-05,1
23680,180811,borisb,7,2019-07-07,1
23681,1163777,trinaroberts,34,2020-06-27,1
23682,1163777,trinaroberts,34,2019-05-01,1
23683,180811,borisb,7,2019-10-27,1
23684,1012326,dusty_in_vilas-tx,4,2022-10-31,1
23685,180811,borisb,7,2019-11-01,1
23686,1012326,dusty_in_vilas-tx,4,2022-02-08,1
23687,180811,borisb,7,2020-02-05,1
23688,180811,borisb,7,2020-02-12,1
23689,180811,borisb,7,2020-02-21,1
23690,1012326,dusty_in_vilas-tx,4,2022-02-01,1
23691,180811,borisb,7,2020-02-28,1
23692,180811,borisb,7,2020-03-02,1
23693,180811,borisb,7,2020-03-03,1
23694,180811,borisb,7,2020-03-04,1
23695,180811,borisb,7,2020-03-07,1
23696,180811,borisb,7,2020-03-08,1
23697,180811,borisb,7,2020-03-11,1
23698,180811,borisb,7,2020-03-12,1
23699,1012326,dusty_in_vilas-tx,4,2022-01-22,1
23700,180811,borisb,7,2020-03-16,1
23701,180811,borisb,7,2020-03-18,1
23702,180811,borisb,7,2020-03-23,1
23703,180811,borisb,7,2020-03-25,1
23704,180811,borisb,7,2020-03-27,1
23705,180811,borisb,7,2020-03-29,1
23706,180811,borisb,7,2020-04-04,1
23707,180811,borisb,7,2020-04-06,1
23708,180811,borisb,7,2020-04-08,1
23709,1012326,dusty_in_vilas-tx,4,2022-01-04,1
23710,180811,borisb,7,2020-04-19,1
23711,180811,borisb,7,2020-04-22,1
23712,180811,borisb,7,2020-04-23,1
23713,180811,borisb,7,2020-05-02,1
23714,180811,borisb,7,2020-05-04,1
23715,1012326,dusty_in_vilas-tx,4,2022-02-09,1
23716,180811,borisb,7,2020-01-30,1
23717,180811,borisb,7,2020-01-28,1
23718,180811,borisb,7,2019-12-09,1
23719,1012326,dusty_in_vilas-tx,4,2022-09-19,1
23720,180811,borisb,7,2019-11-05,1
23721,1012326,dusty_in_vilas-tx,4,2022-07-12,1
23722,180811,borisb,7,2019-11-06,1
23723,180811,borisb,7,2019-11-07,1
23724,180811,borisb,7,2019-11-08,1
23725,180811,borisb,7,2019-11-14,1
23726,1012326,dusty_in_vilas-tx,4,2022-03-23,1
23727,1012326,dusty_in_vilas-tx,4,2022-03-22,1
23728,1012326,dusty_in_vilas-tx,4,2022-03-21,1
23729,180811,borisb,7,2019-12-01,1
23730,1012326,dusty_in_vilas-tx,4,2022-03-17,1
23731,1012326,dusty_in_vilas-tx,4,2022-03-16,1
23732,180811,borisb,7,2019-12-16,1
23733,180811,borisb,7,2020-01-27,1
23734,180811,borisb,7,2020-01-02,1
23735,180811,borisb,7,2020-01-06,1
23736,180811,borisb,7,2020-01-09,1
23737,180811,borisb,7,2020-01-10,1
23738,1012326,dusty_in_vilas-tx,4,2022-02-25,1
23739,180811,borisb,7,2020-01-14,1
23740,180811,borisb,7,2020-01-15,1
23741,1012326,dusty_in_vilas-tx,4,2022-02-20,1
23742,180811,borisb,7,2020-01-17,1
23743,180811,borisb,7,2020-01-18,1
23744,180811,borisb,7,2020-01-22,1
23745,180811,borisb,7,2020-01-23,1
23746,180811,borisb,7,2020-01-25,1
23747,180811,borisb,7,2021-11-09,1
23748,180811,borisb,7,2021-12-06,1
23749,1453678,marina_gorbunova,45,2021-02-03,1
23750,242224,malisaspring,17,2019-08-27,1
23751,1012326,dusty_in_vilas-tx,4,2020-05-21,1
23752,242224,malisaspring,17,2019-09-25,1
23753,242224,malisaspring,17,2019-09-30,1
23754,242224,malisaspring,17,2019-10-01,1
23755,242224,malisaspring,17,2019-10-02,1
23756,242224,malisaspring,17,2019-10-21,1
23757,242224,malisaspring,17,2019-10-27,1
23758,242224,malisaspring,17,2019-10-31,1
23759,242224,malisaspring,17,2019-11-04,1
23760,242224,malisaspring,17,2019-11-05,1
23761,242224,malisaspring,17,2019-11-06,1
23762,242224,malisaspring,17,2019-11-08,1
23763,242224,malisaspring,17,2019-11-10,1
23764,242224,malisaspring,17,2019-12-19,1
23765,242224,malisaspring,17,2019-12-21,1
23766,242224,malisaspring,17,2020-01-04,1
23767,242224,malisaspring,17,2020-01-05,1
23768,242224,malisaspring,17,2020-01-08,1
23769,242224,malisaspring,17,2020-01-09,1
23770,242224,malisaspring,17,2020-01-11,1
23771,242224,malisaspring,17,2020-01-13,1
23772,242224,malisaspring,17,2020-01-14,1
23773,242224,malisaspring,17,2020-01-21,1
23774,1012326,dusty_in_vilas-tx,4,2020-04-20,1
23775,242224,malisaspring,17,2020-01-22,1
23776,242224,malisaspring,17,2020-01-27,1
23777,242224,malisaspring,17,2020-01-29,1
23778,1012326,dusty_in_vilas-tx,4,2020-04-15,1
23779,242224,malisaspring,17,2020-02-08,1
23780,242224,malisaspring,17,2019-09-22,1
23781,242224,malisaspring,17,2019-08-21,1
23782,1012326,dusty_in_vilas-tx,4,2020-07-10,1
23783,242224,malisaspring,17,2019-08-06,1
23784,242224,malisaspring,17,2019-01-23,1
23785,242224,malisaspring,17,2019-02-04,1
23786,242224,malisaspring,17,2019-02-12,1
23787,242224,malisaspring,17,2019-02-21,1
23788,242224,malisaspring,17,2019-03-04,1
23789,242224,malisaspring,17,2019-03-13,1
23790,242224,malisaspring,17,2019-04-08,1
23791,1012326,dusty_in_vilas-tx,4,2020-06-27,1
23792,1012326,dusty_in_vilas-tx,4,2020-06-26,1
23793,242224,malisaspring,17,2019-04-09,1
23794,242224,malisaspring,17,2019-04-10,1
23795,242224,malisaspring,17,2019-04-11,1
23796,1012326,dusty_in_vilas-tx,4,2020-06-21,1
23797,242224,malisaspring,17,2019-04-15,1
23798,242224,malisaspring,17,2019-04-16,1
23799,1012326,dusty_in_vilas-tx,4,2020-06-16,1
23800,242224,malisaspring,17,2019-04-18,1
23801,242224,malisaspring,17,2019-04-23,1
23802,242224,malisaspring,17,2019-05-01,1
23803,242224,malisaspring,17,2019-05-03,1
23804,242224,malisaspring,17,2019-05-11,1
23805,242224,malisaspring,17,2019-05-22,1
23806,242224,malisaspring,17,2019-06-05,1
23807,242224,malisaspring,17,2019-06-10,1
23808,242224,malisaspring,17,2019-06-13,1
23809,242224,malisaspring,17,2019-07-08,1
23810,242224,malisaspring,17,2019-07-15,1
23811,242224,malisaspring,17,2019-07-17,1
23812,242224,malisaspring,17,2019-08-01,1
23813,242224,malisaspring,17,2020-02-12,1
23814,242224,malisaspring,17,2020-02-20,1
23815,242224,malisaspring,17,2020-02-26,1
23816,242224,malisaspring,17,2020-02-28,1
23817,242224,malisaspring,17,2020-08-14,1
23818,242224,malisaspring,17,2020-08-25,1
23819,242224,malisaspring,17,2020-09-19,1
23820,242224,malisaspring,17,2020-10-03,1
23821,242224,malisaspring,17,2020-10-07,1
23822,1012326,dusty_in_vilas-tx,4,2020-01-30,1
23823,242224,malisaspring,17,2020-10-23,1
23824,242224,malisaspring,17,2020-11-10,1
23825,242224,malisaspring,17,2020-11-13,1
23826,1012326,dusty_in_vilas-tx,4,2020-01-24,1
23827,1012326,dusty_in_vilas-tx,4,2020-01-23,1
23828,242224,malisaspring,17,2020-11-17,1
23829,242224,malisaspring,17,2020-11-22,1
23830,242224,malisaspring,17,2020-11-23,1
23831,242224,malisaspring,17,2020-11-24,1
23832,242224,malisaspring,17,2020-11-25,1
23833,242224,malisaspring,17,2020-11-27,1
23834,242224,malisaspring,17,2020-12-05,1
23835,242224,malisaspring,17,2020-12-06,1
23836,242224,malisaspring,17,2020-12-12,1
23837,242224,malisaspring,17,2020-12-15,1
23838,242224,malisaspring,17,2020-12-21,1
23839,242224,malisaspring,17,2020-12-29,1
23840,242224,malisaspring,17,2021-01-04,1
23841,242224,malisaspring,17,2021-01-06,1
23842,242224,malisaspring,17,2021-01-21,1
23843,242224,malisaspring,17,2021-01-22,1
23844,242224,malisaspring,17,2021-01-24,1
23845,1012326,dusty_in_vilas-tx,4,2019-12-31,1
23846,242224,malisaspring,17,2020-08-13,1
23847,242224,malisaspring,17,2020-08-11,1
23848,242224,malisaspring,17,2020-07-24,1
23849,1012326,dusty_in_vilas-tx,4,2020-03-16,1
23850,242224,malisaspring,17,2020-03-05,1
23851,242224,malisaspring,17,2020-03-06,1
23852,242224,malisaspring,17,2020-03-07,1
23853,242224,malisaspring,17,2020-03-15,1
23854,242224,malisaspring,17,2020-03-16,1
23855,242224,malisaspring,17,2020-03-20,1
23856,242224,malisaspring,17,2020-03-21,1
23857,242224,malisaspring,17,2020-03-24,1
23858,242224,malisaspring,17,2020-03-27,1
23859,242224,malisaspring,17,2020-04-04,1
23860,242224,malisaspring,17,2020-04-23,1
23861,242224,malisaspring,17,2020-04-24,1
23862,242224,malisaspring,17,2020-04-25,1
23863,242224,malisaspring,17,2020-04-27,1
23864,242224,malisaspring,17,2020-07-18,1
23865,242224,malisaspring,17,2020-04-28,1
23866,1012326,dusty_in_vilas-tx,4,2020-03-12,1
23867,242224,malisaspring,17,2020-04-29,1
23868,242224,malisaspring,17,2020-04-30,1
23869,242224,malisaspring,17,2020-05-03,1
23870,242224,malisaspring,17,2020-05-04,1
23871,242224,malisaspring,17,2020-05-11,1
23872,242224,malisaspring,17,2020-05-24,1
23873,242224,malisaspring,17,2020-06-06,1
23874,242224,malisaspring,17,2020-06-20,1
23875,242224,malisaspring,17,2020-07-03,1
23876,242224,malisaspring,17,2020-07-04,1
23877,242224,malisaspring,17,2020-07-16,1
23878,242224,malisaspring,17,2019-01-22,1
23879,1012326,dusty_in_vilas-tx,4,2020-07-14,1
23880,1012326,dusty_in_vilas-tx,4,2021-03-29,1
23881,180811,borisb,7,2022-03-08,1
23882,180811,borisb,7,2022-03-11,1
23883,180811,borisb,7,2022-03-12,1
23884,180811,borisb,7,2022-03-18,1
23885,180811,borisb,7,2022-03-19,1
23886,180811,borisb,7,2022-03-22,1
23887,180811,borisb,7,2022-03-23,1
23888,180811,borisb,7,2022-03-24,1
23889,180811,borisb,7,2022-03-25,1
23890,180811,borisb,7,2022-03-27,1
23891,180811,borisb,7,2022-04-22,1
23892,180811,borisb,7,2022-05-23,1
23893,180811,borisb,7,2022-06-10,1
23894,180811,borisb,7,2022-06-12,1
23895,180811,borisb,7,2022-07-27,1
23896,180811,borisb,7,2022-09-17,1
23897,1012326,dusty_in_vilas-tx,4,2020-12-12,1
23898,180811,borisb,7,2022-10-02,1
23899,180811,borisb,7,2022-11-14,1
23900,180811,borisb,7,2022-11-22,1
23901,242224,malisaspring,17,2017-06-06,1
23902,242224,malisaspring,17,2017-06-12,1
23903,242224,malisaspring,17,2017-06-14,1
23904,242224,malisaspring,17,2017-06-16,1
23905,242224,malisaspring,17,2017-06-20,1
23906,242224,malisaspring,17,2017-06-27,1
23907,242224,malisaspring,17,2017-07-03,1
23908,242224,malisaspring,17,2017-07-05,1
23909,1012326,dusty_in_vilas-tx,4,2020-11-25,1
23910,1012326,dusty_in_vilas-tx,4,2020-11-24,1
23911,180811,borisb,7,2022-03-10,1
23912,180811,borisb,7,2022-03-03,1
23913,242224,malisaspring,17,2019-01-07,1
23914,1012326,dusty_in_vilas-tx,4,2021-01-07,1
23915,180811,borisb,7,2021-12-14,1
23916,180811,borisb,7,2021-12-17,1
23917,180811,borisb,7,2021-12-21,1
23918,1012326,dusty_in_vilas-tx,4,2021-03-21,1
23919,180811,borisb,7,2021-12-23,1
23920,180811,borisb,7,2022-01-06,1
23921,1012326,dusty_in_vilas-tx,4,2021-03-17,1
23922,180811,borisb,7,2022-01-08,1
23923,1012326,dusty_in_vilas-tx,4,2021-03-02,1
23924,1012326,dusty_in_vilas-tx,4,2021-02-25,1
23925,180811,borisb,7,2022-01-11,1
23926,180811,borisb,7,2022-01-12,1
23927,1012326,dusty_in_vilas-tx,4,2021-02-13,1
23928,180811,borisb,7,2022-01-13,1
23929,180811,borisb,7,2022-01-17,1
23930,180811,borisb,7,2022-01-22,1
23931,180811,borisb,7,2022-02-01,1
23932,1012326,dusty_in_vilas-tx,4,2021-02-02,1
23933,1012326,dusty_in_vilas-tx,4,2021-01-30,1
23934,180811,borisb,7,2022-02-07,1
23935,180811,borisb,7,2022-02-09,1
23936,1012326,dusty_in_vilas-tx,4,2021-01-20,1
23937,1012326,dusty_in_vilas-tx,4,2021-01-19,1
23938,1012326,dusty_in_vilas-tx,4,2021-01-16,1
23939,1012326,dusty_in_vilas-tx,4,2021-01-15,1
23940,180811,borisb,7,2022-02-15,1
23941,1012326,dusty_in_vilas-tx,4,2021-01-13,1
23942,180811,borisb,7,2022-02-16,1
23943,180811,borisb,7,2022-02-26,1
23944,242224,malisaspring,17,2017-07-18,1
23945,1012326,dusty_in_vilas-tx,4,2020-11-18,1
23946,1012326,dusty_in_vilas-tx,4,2020-11-17,1
23947,242224,malisaspring,17,2017-07-21,1
23948,1012326,dusty_in_vilas-tx,4,2020-09-11,1
23949,1012326,dusty_in_vilas-tx,4,2020-09-10,1
23950,1012326,dusty_in_vilas-tx,4,2020-09-08,1
23951,242224,malisaspring,17,2018-06-02,1
23952,1012326,dusty_in_vilas-tx,4,2020-09-04,1
23953,242224,malisaspring,17,2018-06-05,1
23954,1012326,dusty_in_vilas-tx,4,2020-09-01,1
23955,242224,malisaspring,17,2018-06-11,1
23956,242224,malisaspring,17,2018-06-13,1
23957,1012326,dusty_in_vilas-tx,4,2020-08-24,1
23958,1012326,dusty_in_vilas-tx,4,2020-08-23,1
23959,1012326,dusty_in_vilas-tx,4,2020-08-22,1
23960,1012326,dusty_in_vilas-tx,4,2020-08-21,1
23961,242224,malisaspring,17,2018-06-19,1
23962,1012326,dusty_in_vilas-tx,4,2020-08-18,1
23963,1012326,dusty_in_vilas-tx,4,2020-08-16,1
23964,1012326,dusty_in_vilas-tx,4,2020-08-15,1
23965,242224,malisaspring,17,2018-07-20,1
23966,242224,malisaspring,17,2018-08-01,1
23967,242224,malisaspring,17,2018-08-13,1
23968,242224,malisaspring,17,2018-09-14,1
23969,242224,malisaspring,17,2018-09-26,1
23970,242224,malisaspring,17,2018-09-29,1
23971,242224,malisaspring,17,2018-10-25,1
23972,242224,malisaspring,17,2018-11-15,1
23973,242224,malisaspring,17,2018-11-26,1
23974,242224,malisaspring,17,2018-11-30,1
23975,242224,malisaspring,17,2018-12-19,1
23976,242224,malisaspring,17,2018-12-31,1
23977,1012326,dusty_in_vilas-tx,4,2020-09-12,1
23978,242224,malisaspring,17,2018-05-17,1
23979,1012326,dusty_in_vilas-tx,4,2020-09-14,1
23980,242224,malisaspring,17,2017-11-13,1
23981,242224,malisaspring,17,2017-07-29,1
23982,242224,malisaspring,17,2017-07-31,1
23983,1012326,dusty_in_vilas-tx,4,2020-11-08,1
